id,x,y,邏輯樹,AbrahamsonEtAl2014,BooreAtkinson2008,CampbellBozorgnia2008,ChiouYoungs2008,LinLee2008SInter
1413,120.37875,23.13503,0.120196283,0.161788354,0.140574029,0.154133473,0.093929063,0.112473077
1414,120.37884,23.14402,0.113967807,0.129559466,0.145829514,0.122731359,0.112187608,0.098657364
1415,120.37893,23.15302,0.107478399,0.126910704,0.133741606,0.09639517,0.112139956,0.09128544
1416,120.37903,23.16201,0.107005994,0.098643317,0.174472307,0.128653682,0.11630206,0.110954432
1417,120.37912,23.171,0.111513272,0.123300522,0.144290989,0.129055836,0.103500539,0.108818311
1418,120.37921,23.18,0.092472706,0.091784061,0.124356214,0.106344652,0.111514786,0.118672732
1419,120.37931,23.18899,0.101739006,0.110688553,0.121569961,0.09920639,0.074367509,0.104571274
1420,120.3794,23.19798,0.097468659,0.101866842,0.11916469,0.088541033,0.097539712,0.101344634
1421,120.37949,23.20698,0.11179764,0.119495483,0.139169892,0.097517813,0.072651543,0.096460934
1422,120.37959,23.21597,0.077282946,0.091762714,0.089560239,0.08735242,0.065081036,0.080489514
1423,120.37968,23.22496,0.099198687,0.070438169,0.15453014,0.07422833,0.088848381,0.102119131
1424,120.37977,23.23396,0.091777584,0.087822085,0.121924551,0.076141208,0.080323623,0.076054057
1425,120.37987,23.24295,0.082427218,0.070606538,0.116828246,0.092339087,0.071087835,0.069579251
1426,120.37996,23.25194,0.113374369,0.095959479,0.171237931,0.071034447,0.062600381,0.071040004
1427,120.38006,23.26093,0.086955025,0.107615823,0.09616785,0.085478944,0.074594187,0.09237098
1428,120.38015,23.26993,0.102033608,0.093867236,0.139116636,0.070894457,0.085741931,0.081052665
1429,120.38024,23.27892,0.105115171,0.095283382,0.128094893,0.101877537,0.080782613,0.105326004
1430,120.38034,23.28791,0.117824586,0.078330414,0.175726246,0.102883502,0.102511683,0.069154591
1431,120.38043,23.29691,0.117481228,0.063583458,0.18902767,0.078384275,0.095798915,0.091805767
1432,120.38053,23.3059,0.092448708,0.069369734,0.134559638,0.100672923,0.098134976,0.103475637
1433,120.38062,23.31489,0.095796368,0.086740195,0.11926276,0.068341294,0.084293191,0.077522616
1434,120.38071,23.32389,0.092934252,0.058507203,0.144360917,0.076155812,0.090242726,0.106871238
1435,120.38081,23.33288,0.097129946,0.062271616,0.199904078,0.089084438,0.067509237,0.079987284
1436,120.3809,23.34187,0.096582589,0.079880012,0.161062794,0.081730166,0.083270703,0.05866922
1437,120.381,23.35087,0.094704116,0.078047701,0.155415808,0.083818654,0.100523744,0.077584524
1438,120.38109,23.35986,0.087851602,0.05888795,0.179750165,0.071574448,0.085854207,0.069082616
1439,120.38118,23.36885,0.110003068,0.080348241,0.198680498,0.072345847,0.056194808,0.081836857
1440,120.38128,23.37785,0.106944596,0.093686941,0.155606371,0.101351497,0.08304939,0.074141987
1441,120.38137,23.38684,0.083244641,0.065344307,0.134588036,0.084430207,0.084803638,0.076438111
1442,120.38147,23.39583,0.085906486,0.052708854,0.174832648,0.098696403,0.061654391,0.096184604
1443,120.38629,22.91919,0.231706849,0.296896144,0.340855561,0.271042642,0.287569255,0.163969378
1444,120.38638,22.92819,0.222174943,0.292512513,0.281672353,0.266281679,0.295816385,0.152533469
1445,120.38647,22.93718,0.20937783,0.246985799,0.280467616,0.240435994,0.444044733,0.175148026
1446,120.38657,22.94617,0.200697395,0.20158024,0.266619924,0.196082234,0.233009942,0.134156082
1447,120.38666,22.95517,0.202106575,0.271333117,0.213709036,0.268135835,0.370697515,0.246624039
1448,120.38675,22.96416,0.232261865,0.327714486,0.223406317,0.161156316,0.237673791,0.123083983
1449,120.38685,22.97315,0.176632323,0.229225801,0.205466682,0.161515871,0.238922037,0.189869537
1450,120.38694,22.98215,0.138719077,0.20070001,0.210740021,0.184646599,0.266486878,0.120718515
1451,120.38703,22.99114,0.125115964,0.169386287,0.188825595,0.185807327,0.188428577,0.162366714
1452,120.38713,23.00013,0.176041635,0.282827254,0.193690121,0.180487026,0.168192215,0.148810718
1453,120.38722,23.00912,0.170122764,0.224238873,0.251840398,0.183177006,0.163076475,0.152881612
1454,120.38731,23.01812,0.135251908,0.177597996,0.199235435,0.185638177,0.188061186,0.115817914
1455,120.3874,23.02711,0.144939759,0.200988908,0.196542087,0.130688631,0.190806394,0.145671546
1456,120.3875,23.0361,0.140702999,0.176037507,0.181737905,0.144442386,0.205270243,0.115481429
1457,120.38759,23.0451,0.139077452,0.148935877,0.230885465,0.181021878,0.152787514,0.107305063
1458,120.38768,23.05409,0.177559856,0.176074523,0.265329913,0.145843123,0.219597137,0.100189296
1459,120.38778,23.06308,0.141883251,0.14417601,0.197960056,0.13543039,0.159257423,0.120548536
1460,120.38787,23.07208,0.158349615,0.193854744,0.201947429,0.155808351,0.138378871,0.123906009
1461,120.38797,23.08107,0.126957732,0.164352315,0.143295522,0.108644161,0.142920238,0.13639416
1462,120.38806,23.09006,0.131406091,0.133591551,0.170771388,0.131834247,0.176126177,0.114748667
1463,120.38815,23.09906,0.122451482,0.160290075,0.12910019,0.13690535,0.110953638,0.085565504
1464,120.38825,23.10805,0.145947572,0.145479423,0.19336145,0.139942078,0.159226145,0.105765587
1465,120.38834,23.11704,0.148072123,0.110642423,0.227538384,0.127864324,0.100277495,0.096762435
1466,120.38843,23.12604,0.125992391,0.130965392,0.166366107,0.111816541,0.162972892,0.088959975
1467,120.38853,23.13503,0.110580554,0.134510948,0.140065177,0.092108029,0.090344216,0.116682091
1468,120.38862,23.14402,0.113672604,0.084685405,0.196564885,0.114076165,0.114046013,0.079296048
1469,120.38871,23.15302,0.092131581,0.106173271,0.109987448,0.144939977,0.116824506,0.115466652
1470,120.38881,23.16201,0.108174805,0.109818726,0.142951068,0.133340764,0.160028122,0.106021916
1471,120.3889,23.171,0.095002824,0.124581614,0.10554372,0.097301864,0.122799911,0.090062448
1472,120.389,23.18,0.112989129,0.098981962,0.143414945,0.102889057,0.098652442,0.123911388
1473,120.38909,23.18899,0.124993347,0.162322117,0.118940165,0.107007057,0.092716919,0.102860836
1474,120.38918,23.19798,0.110085563,0.099777003,0.130163722,0.091267299,0.078826106,0.100199194
1475,120.38928,23.20698,0.087449266,0.09045807,0.095878419,0.10048672,0.059707317,0.095208694
1476,120.38937,23.21597,0.103056279,0.083683372,0.135940953,0.101651768,0.094912096,0.072430276
1477,120.38947,23.22496,0.090884524,0.095141896,0.114337417,0.094842961,0.089448503,0.073033538
1478,120.38956,23.23396,0.104398815,0.094220234,0.14441289,0.085084071,0.081228312,0.058106595
1479,120.38966,23.24295,0.088929256,0.078773324,0.137796495,0.074918126,0.068256827,0.08000905
1480,120.38975,23.25194,0.092542864,0.082176412,0.135801259,0.093882492,0.057603951,0.066407867
1481,120.38984,23.26093,0.094495147,0.095392422,0.114488659,0.079431137,0.085522418,0.06636734
1482,120.38994,23.26993,0.091819157,0.078366396,0.133694851,0.07805793,0.069880731,0.091608784
1483,120.39003,23.27892,0.130295314,0.094149336,0.184146062,0.090658863,0.078066593,0.090303299
1484,120.39013,23.28791,0.109023398,0.072583171,0.145692888,0.088399065,0.07574195,0.065484035
1485,120.39022,23.29691,0.108733278,0.089612872,0.137933363,0.060264583,0.085008859,0.095175666
1486,120.39032,23.3059,0.096698174,0.085153423,0.117163358,0.105147195,0.095882172,0.074664734
1487,120.39041,23.31489,0.101629042,0.067951969,0.141492935,0.076749842,0.097470368,0.105566994
1488,120.39051,23.32389,0.11178426,0.119645342,0.121971878,0.074701466,0.083060961,0.082984454
1489,120.3906,23.33288,0.08615884,0.064366724,0.139608681,0.087092479,0.089633482,0.067899488
1490,120.3907,23.34187,0.090952905,0.07092116,0.149242917,0.109462171,0.091427561,0.076011587
1491,120.39079,23.35087,0.086963551,0.062998933,0.152695337,0.097809329,0.12107394,0.081583372
1492,120.39089,23.35986,0.071904155,0.054944491,0.124265745,0.088272881,0.093479996,0.088270875
1493,120.39098,23.36885,0.086427766,0.080084986,0.122902629,0.067822879,0.08244728,0.078718287
1494,120.39108,23.37785,0.073390589,0.055664863,0.127726941,0.098734936,0.086009408,0.06584904
1495,120.39117,23.38684,0.083989677,0.05740957,0.138723557,0.068669759,0.06947046,0.065467708
1496,120.39127,23.39583,0.086303929,0.057254879,0.182725324,0.074709303,0.10744568,0.090685795
1497,120.39136,23.40483,0.068773551,0.048502218,0.130837738,0.102172205,0.069165993,0.06965692
1498,120.39615,22.92819,0.187453771,0.23718683,0.226500498,0.24031552,0.327727258,0.203595603
1499,120.39624,22.93718,0.252691834,0.283709045,0.330805581,0.176965907,0.335038223,0.138859685
1500,120.39633,22.94617,0.199665977,0.223980805,0.260506102,0.255813248,0.250798116,0.153395117
1501,120.39643,22.95517,0.215420125,0.227065708,0.245558673,0.195912417,0.237091311,0.177028771
1502,120.39652,22.96416,0.184865955,0.139851467,0.294687423,0.250048135,0.228426036,0.139727795
1503,120.39661,22.97315,0.181737009,0.191122038,0.203592746,0.164655763,0.224782027,0.188159842
1504,120.39671,22.98215,0.163901638,0.230636653,0.233258576,0.215698817,0.242662325,0.13746034
1505,120.3968,22.99114,0.165334677,0.208728765,0.247334781,0.185359779,0.195989881,0.116556022
1506,120.3969,23.00013,0.153478713,0.192883528,0.207852758,0.168707369,0.183039488,0.131282154
1507,120.39699,23.00912,0.148117005,0.221239475,0.189179077,0.136435378,0.167783674,0.149236566
1508,120.39708,23.01812,0.185556336,0.222091757,0.263783188,0.180901432,0.165629233,0.133716102
1509,120.39718,23.02711,0.167451343,0.212968917,0.228225528,0.146042635,0.196594158,0.138717869
1510,120.39727,23.0361,0.138364013,0.160442892,0.18719397,0.179315978,0.218133866,0.100828414
1511,120.39736,23.0451,0.138747896,0.146586089,0.186792628,0.145162242,0.152265747,0.134879645
1512,120.39746,23.05409,0.147338848,0.157086505,0.190235742,0.127048397,0.153059705,0.169756057
1513,120.39755,23.06308,0.138351639,0.15230835,0.190260964,0.174897996,0.166657364,0.124230307
1514,120.39765,23.07208,0.127698451,0.118827269,0.185062771,0.124289618,0.157189536,0.152747526
1515,120.39774,23.08107,0.166355464,0.180507764,0.184443332,0.160206593,0.133305541,0.153534627
1516,120.39783,23.09006,0.157316451,0.154075139,0.22343032,0.168058493,0.133199891,0.137521414
1517,120.39793,23.09906,0.140205768,0.137414152,0.183611666,0.116667346,0.137134214,0.112856714
1518,120.39802,23.10805,0.118335578,0.129317747,0.143950089,0.088100979,0.112078286,0.113724571
1519,120.39812,23.11704,0.174633353,0.175175107,0.206963359,0.132893929,0.108251911,0.143232586
1520,120.39821,23.12604,0.116178425,0.144193373,0.118760422,0.10493203,0.175543694,0.094263613
1521,120.39831,23.13503,0.112710269,0.108036584,0.151670108,0.100948444,0.144599921,0.08360034
1522,120.3984,23.14402,0.125847237,0.09464018,0.214044319,0.103145925,0.124378366,0.119776629
1523,120.3985,23.15302,0.123810419,0.142815719,0.138288152,0.106798479,0.103172325,0.089230262
1524,120.39859,23.16201,0.124878812,0.162738855,0.129595958,0.104979518,0.134450291,0.078964775
1525,120.39868,23.171,0.098875268,0.105185343,0.116447065,0.092415161,0.096051139,0.08502656
1526,120.39878,23.18,0.118490761,0.089855511,0.180681545,0.086157488,0.0972041,0.080653363
1527,120.39887,23.18899,0.101115463,0.079991898,0.153009581,0.107480919,0.115882167,0.096201883
1528,120.39897,23.19798,0.098240812,0.098939085,0.106866924,0.083852183,0.088626675,0.095479755
1529,120.39906,23.20698,0.090594642,0.090250717,0.109349687,0.116438323,0.093076823,0.091419899
1530,120.39916,23.21597,0.107790664,0.094336971,0.150765944,0.081495329,0.058302173,0.071067314
1531,120.39925,23.22496,0.100267239,0.087520844,0.12500434,0.08044358,0.072476586,0.0531445
1532,120.39935,23.23396,0.087063457,0.089164934,0.11531365,0.07369117,0.083509411,0.093979912
1533,120.39944,23.24295,0.11474636,0.103836271,0.151521686,0.082495273,0.096221599,0.078952485
1534,120.39954,23.25194,0.079206564,0.0668656,0.115588414,0.107026248,0.071034473,0.078889212
1535,120.39963,23.26093,0.085679923,0.074147566,0.116589162,0.069119899,0.082071118,0.07953536
1536,120.39973,23.26993,0.078221657,0.069357701,0.108852736,0.07224514,0.096182103,0.051346283
1537,120.39982,23.27892,0.1231637,0.097312469,0.144585579,0.08218464,0.078710744,0.101986477
1538,120.39992,23.28791,0.115723784,0.079649182,0.159040444,0.097014192,0.062455034,0.078640794
1539,120.40001,23.29691,0.118960106,0.100221156,0.144895524,0.090260082,0.115673991,0.094980619
1540,120.40011,23.3059,0.111343261,0.082677412,0.158505082,0.071961358,0.066817342,0.075563165
1541,120.4002,23.31489,0.08816801,0.082835918,0.094021906,0.107141277,0.108186225,0.077794936
1542,120.4003,23.32389,0.092723702,0.079459587,0.111898459,0.091223993,0.062305743,0.093946844
1543,120.4004,23.33288,0.090266853,0.068185329,0.135437455,0.090517236,0.085027611,0.085259628
1544,120.40049,23.34187,0.099013004,0.078899356,0.15974483,0.06853499,0.053478763,0.077872605
1545,120.40059,23.35087,0.096625403,0.084827527,0.143212561,0.075831489,0.089102659,0.066302272
1546,120.40068,23.35986,0.092579893,0.079396357,0.137423634,0.0515199,0.072029142,0.075477923
1547,120.40078,23.36885,0.083041252,0.067044818,0.130220173,0.07052621,0.077542706,0.068979253
1548,120.40087,23.37785,0.110969783,0.076464455,0.20043491,0.084464945,0.085231803,0.083914683
1549,120.40097,23.38684,0.097134368,0.089744115,0.146328612,0.09454107,0.072885806,0.065818467
1550,120.40107,23.39583,0.080763428,0.063900632,0.136254972,0.060193954,0.073154508,0.067283811
1551,120.40116,23.40483,0.074781242,0.072222785,0.103838219,0.06989342,0.069201635,0.098479917
1552,120.40582,22.91919,0.27610722,0.308534789,0.354081801,0.207357128,0.290789814,0.165032723
1553,120.40591,22.92819,0.185287589,0.17925037,0.2525944,0.196841989,0.284660513,0.238027529
1554,120.40601,22.93718,0.206612373,0.224007898,0.219889648,0.211439759,0.24906031,0.183971112
1555,120.4061,22.94617,0.221967137,0.195676585,0.282250933,0.176411249,0.180210769,0.155061457
1556,120.40619,22.95517,0.199629352,0.208092875,0.199932384,0.230266371,0.245277484,0.19893896
1557,120.40629,22.96416,0.211293083,0.212798066,0.27006388,0.192718612,0.235882552,0.209132175
1558,120.40638,22.97315,0.24360262,0.20141993,0.317436936,0.153234679,0.272091178,0.207450131
1559,120.40648,22.98215,0.158090063,0.206574896,0.222907548,0.169615192,0.232540581,0.108236138
1560,120.40657,22.99114,0.208952865,0.237103806,0.322476278,0.158172883,0.159481289,0.107787175
1561,120.40667,23.00013,0.137818548,0.163511781,0.194874466,0.155403832,0.226078168,0.125315206
1562,120.40676,23.00912,0.177938813,0.221341859,0.2340152,0.146015245,0.190939872,0.126267938
1563,120.40685,23.01812,0.160964071,0.164915983,0.247062762,0.175137686,0.184720267,0.122296564
1564,120.40695,23.02711,0.154471601,0.167339872,0.205215152,0.172368336,0.195872061,0.122850132
1565,120.40704,23.0361,0.127228614,0.175766481,0.135879023,0.176509938,0.174272502,0.115144756
1566,120.40714,23.0451,0.125498587,0.143751395,0.170069935,0.124518967,0.209589382,0.163766538
1567,120.40723,23.05409,0.140881068,0.177434421,0.16280456,0.145337833,0.183391167,0.136072121
1568,120.40733,23.06308,0.147292315,0.144096291,0.200593047,0.121240232,0.119884659,0.139193168
1569,120.40742,23.07208,0.124930511,0.09839721,0.198335158,0.139665566,0.142416949,0.127466054
1570,120.40752,23.08107,0.180303906,0.100534368,0.27483466,0.10583526,0.118703635,0.121460537
1571,120.40761,23.09006,0.170151514,0.173054484,0.189690429,0.153225551,0.128705626,0.160890602
1572,120.40771,23.09906,0.138262597,0.141768635,0.15865247,0.122444339,0.136955608,0.126873203
1573,120.4078,23.10805,0.136791662,0.15327634,0.147880062,0.12346114,0.116867509,0.114405894
1574,120.4079,23.11704,0.115339953,0.110309477,0.140284527,0.111749951,0.121608901,0.083984379
1575,120.40799,23.12604,0.131648258,0.126265563,0.169179638,0.1008322,0.153757644,0.09540657
1576,120.40809,23.13503,0.118641581,0.087780775,0.180361589,0.114352305,0.11281385,0.125182679
1577,120.40818,23.14402,0.125088728,0.14503278,0.140483931,0.103913917,0.123977629,0.111123715
1578,120.40828,23.15302,0.103628167,0.109213634,0.128912365,0.121977497,0.117523111,0.106553014
1579,120.40837,23.16201,0.114377591,0.126879689,0.135463115,0.085684262,0.147694453,0.091045399
1580,120.40847,23.171,0.092779443,0.066021684,0.147152935,0.123009192,0.11874987,0.102715036
1581,120.40856,23.18,0.100794689,0.083496842,0.128291298,0.11520127,0.098637009,0.111102112
1582,120.40866,23.18899,0.090393954,0.102358174,0.096117232,0.089890502,0.081811558,0.105259549
1583,120.40875,23.19798,0.114361501,0.112672937,0.141290977,0.097583877,0.07732066,0.089151852
1584,120.40885,23.20698,0.123187019,0.097717217,0.149040158,0.08516407,0.086997165,0.107333624
1585,120.40894,23.21597,0.097672054,0.093092554,0.10714865,0.09351525,0.094083594,0.10591049
1586,120.40904,23.22496,0.112148014,0.093384004,0.140220601,0.075694434,0.090081914,0.079981527
1587,120.40914,23.23396,0.074316042,0.072107831,0.095683161,0.067415771,0.08388008,0.07188161
1588,120.40923,23.24295,0.106166589,0.084672807,0.152614333,0.076941755,0.068950832,0.084396469
1589,120.40933,23.25194,0.085628952,0.081595328,0.109241281,0.090063764,0.074734923,0.136723838
1590,120.40942,23.26093,0.086872703,0.078119738,0.10683207,0.071018577,0.065316947,0.08320012
1591,120.40952,23.26993,0.0944353,0.087778012,0.10787767,0.099706824,0.082037304,0.077872692
1592,120.40961,23.27892,0.145105451,0.104696287,0.19641112,0.107937933,0.078867641,0.107345013
1593,120.40971,23.28791,0.102414102,0.070362924,0.126997754,0.073765654,0.0761424,0.078251363
1594,120.40981,23.29691,0.140507274,0.100373505,0.18908701,0.065938773,0.084073054,0.094728826
1595,120.4099,23.3059,0.129834633,0.088277397,0.192536936,0.08799974,0.081720146,0.076551615
1596,120.41,23.31489,0.102387016,0.078038713,0.128638438,0.087093344,0.079058749,0.097641017
1597,120.41009,23.32389,0.113133715,0.078709104,0.175390565,0.069463782,0.073150485,0.071932001
